Security,LUACTRUU Index,
Start Date,1/31/1973 0:00,
End Date,7/24/2025 0:00,
Period,D,
,,
Date,PX_LAST,VOLATILITY_30D
3/31/2004,1479.63,4.75
3/30/2004,1474.79,4.67
3/29/2004,1475.48,4.66
3/26/2004,1478.39,4.61
3/25/2004,1485.77,4.32
3/24/2004,1487.52,4.36
3/23/2004,1487.19,4.53
3/22/2004,1486.43,4.62
3/19/2004,1481.52,4.57
3/18/2004,1484.13,4.62
3/17/2004,1488.66,4.6
3/16/2004,1487.85,4.62
3/15/2004,1481.08,4.51
3/12/2004,1481.93,4.53
3/11/2004,1483.48,4.51
3/10/2004,1484.6,4.49
3/9/2004,1485.57,4.94
3/8/2004,1482.29,4.96
3/5/2004,1478.01,5.08
3/4/2004,1463.03,4.41
3/3/2004,1460.48,4.54
3/2/2004,1461.39,4.54
3/1/2004,1465.48,4.5
2/27/2004,1465.79,4.53
2/26/2004,1460.17,4.4
2/25/2004,1462.32,4.43
2/24/2004,1461.2,4.49
2/23/2004,1460.02,4.49
2/20/2004,1456.19,5.09
2/19/2004,1460.17,4.99
2/18/2004,1459.92,5
2/17/2004,1459.64,5.23
2/13/2004,1459.04,5.23
2/12/2004,1455.3,5.53
2/11/2004,1458.05,5.48
2/10/2004,1450.9,5.35
2/9/2004,1453.93,5.43
2/6/2004,1450.97,5.46
2/5/2004,1444.73,5.44
2/4/2004,1448.61,5.59
2/3/2004,1449.5,5.6
2/2/2004,1445.94,5.56
1/30/2004,1447.76,5.6
1/29/2004,1444.46,5.62
1/28/2004,1444.2,5.64
1/27/2004,1452.96,5.29
1/26/2004,1448.7,5.24
1/23/2004,1453.77,5.17
1/22/2004,1461.27,4.84
1/21/2004,1455.56,4.96
1/20/2004,1453.87,5.12
1/16/2004,1456.72,5.54
1/15/2004,1458.95,5.51
1/14/2004,1456.82,5.56
1/13/2004,1453.09,5.54
1/12/2004,1449.34,5.62
1/9/2004,1449.3,5.74
1/8/2004,1436.92,5.26
1/7/2004,1436.16,5.28
1/6/2004,1434.02,5.42
1/5/2004,1425.73,5.14
1/2/2004,1424.85,5.24
12/31/2003,1432.74,5.12
12/30/2003,1431.75,5.13
12/29/2003,1433.93,5.15
12/26/2003,1439.05,5.16
12/24/2003,1435.14,5.58
12/23/2003,1429.21,5.62
12/22/2003,1436.02,5.36
12/19/2003,1437.63,5.38
12/18/2003,1436.7,5.54
12/17/2003,1432.2,5.65
12/16/2003,1428.41,5.64
12/15/2003,1425.38,5.72
12/12/2003,1426.55,5.8
12/11/2003,1426.21,5.89
12/10/2003,1420.75,5.95
12/9/2003,1417.91,6.08
12/8/2003,1423.25,6.01
12/5/2003,1428.17,6.13
12/4/2003,1416.4,5.71
12/3/2003,1412.76,5.77
12/2/2003,1414.98,5.74
12/1/2003,1412.88,5.74
11/28/2003,1416.61,5.77
11/26/2003,1421.04,5.74
11/25/2003,1424.37,5.69
11/24/2003,1421.33,5.81
11/21/2003,1426.86,5.69
11/20/2003,1425.58,5.77
11/19/2003,1420.64,5.69
11/18/2003,1426.48,5.75
11/17/2003,1424.57,5.8
11/14/2003,1420.72,6.59
11/13/2003,1414.28,6.53
11/12/2003,1403.07,6.02
11/10/2003,1396.34,6.48
11/7/2003,1396.68,6.5
11/6/2003,1399.06,6.62
11/5/2003,1403.77,6.57
11/4/2003,1408.97,6.61
11/3/2003,1405.26,6.57
10/31/2003,1409.45,6.63
10/30/2003,1404.11,6.55
10/29/2003,1408.23,6.49
10/28/2003,1414.24,6.55
10/27/2003,1407.7,6.46
10/24/2003,1411.16,6.44
10/23/2003,1402.68,6.3
10/22/2003,1405.95,6.33
10/21/2003,1400.71,6.45
10/20/2003,1401.07,6.44
10/17/2003,1399.3,6.48
10/16/2003,1393.54,6.87
10/15/2003,1397.16,6.88
10/14/2003,1398.74,6.86
10/10/2003,1403.78,7.06
10/9/2003,1399.72,7.03
10/8/2003,1403.05,7.18
10/7/2003,1402.55,7.24
10/6/2003,1409.33,7.03
10/3/2003,1405.05,7.1
10/2/2003,1419.62,6.22
10/1/2003,1424.93,6.13
9/30/2003,1424.43,6.2
9/29/2003,1411.62,5.91
9/26/2003,1414.45,5.84
9/25/2003,1408.8,5.8
9/24/2003,1406.25,5.82
9/23/2003,1399.95,6.64
9/22/2003,1398.87,6.64
9/19/2003,1404.68,6.56
9/18/2003,1402.42,6.55
9/17/2003,1401.75,6.58
9/16/2003,1393.62,6.72
9/15/2003,1396.2,7.08
9/12/2003,1392.44,7.17
9/11/2003,1387.01,7.11
9/10/2003,1391.32,7.84
9/9/2003,1383.64,7.73
9/8/2003,1382.06,7.98
9/5/2003,1384.76,8.11
9/4/2003,1372.62,7.62
9/3/2003,1367.08,7.51
9/2/2003,1366.65,7.56
8/29/2003,1375.19,7.39
8/28/2003,1375.81,7.88
8/27/2003,1367.01,7.57
8/26/2003,1370.07,7.57
8/25/2003,1367.09,7.51
8/22/2003,1371.13,7.9
8/21/2003,1367.17,7.84
8/20/2003,1370.36,7.89
8/19/2003,1372.91,7.92
8/18/2003,1364.7,7.67
8/15/2003,1360.8,7.57
8/14/2003,1361.06,7.56
8/13/2003,1361.84,7.65
8/12/2003,1375.88,7.2
8/11/2003,1374.53,7.17
8/8/2003,1378.15,7.25
8/7/2003,1377.57,7.24
8/6/2003,1374.05,7.42
8/5/2003,1363.78,6.97
8/4/2003,1373.46,6.93
8/1/2003,1366.62,6.78
7/31/2003,1363.85,6.69
7/30/2003,1378.88,6.09
7/29/2003,1374.63,5.99
7/28/2003,1383.66,5.85
7/25/2003,1390.86,5.76
7/24/2003,1391.99,6.01
7/23/2003,1395.25,6.09
7/22/2003,1391.94,6.01
7/21/2003,1389.23,6.23
7/18/2003,1402.52,6
7/17/2003,1403.01,6
7/16/2003,1403.41,6.01
7/15/2003,1403.53,6.05
7/14/2003,1416.65,5.63
7/11/2003,1421.79,5.61
7/10/2003,1419.22,5.58
7/9/2003,1417.19,5.84
7/8/2003,1414.75,5.82
7/7/2003,1414.99,5.88
7/3/2003,1417.8,5.88
7/2/2003,1425.51,5.71
7/1/2003,1423.73,5.71
6/30/2003,1425.79,5.83
6/27/2003,1421.96,5.78
6/26/2003,1423.83,5.85
6/25/2003,1435.17,5.29
6/24/2003,1443.47,5.1
6/23/2003,1439.29,5.06
6/20/2003,1435.02,5.06
6/19/2003,1438.91,4.95
6/18/2003,1438.03,4.95
6/17/2003,1444.37,4.9
6/16/2003,1450.25,4.73
6/13/2003,1454.95,4.49
6/12/2003,1449.01,4.6
6/11/2003,1445.8,4.6
6/10/2003,1445.49,5.06
6/9/2003,1438.24,5.01
6/6/2003,1430.12,4.87
6/5/2003,1430.38,4.85
6/4/2003,1433.45,4.82
6/3/2003,1431.14,4.82
6/2/2003,1424.51,4.75
5/30/2003,1429.05,4.52
5/29/2003,1428.68,4.54
5/28/2003,1420.53,4.38
5/27/2003,1422.09,4.42
5/23/2003,1426.56,4.24
5/22/2003,1424.9,4.37
5/21/2003,1420.72,4.47
5/20/2003,1422.05,4.4
5/19/2003,1416.03,4.39
5/16/2003,1416.04,4.54
5/15/2003,1410.96,4.58
5/14/2003,1413,4.49
5/13/2003,1405.68,4.72
5/12/2003,1405.47,4.72
5/9/2003,1401.39,4.84
5/8/2003,1401.63,4.83
5/7/2003,1400.4,4.82
5/6/2003,1391.96,4.63
5/5/2003,1384.95,4.48
5/2/2003,1381.87,4.78
5/1/2003,1385.16,4.89
4/30/2003,1384.19,4.97
4/29/2003,1372.22,4.52
4/28/2003,1373.17,4.64
4/25/2003,1373.36,4.9
4/24/2003,1371.78,4.91
4/23/2003,1365.05,5.13
4/22/2003,1362.13,5.11
4/21/2003,1361.64,5.12
4/17/2003,1360.36,5.16
4/16/2003,1360.62,5.17
4/15/2003,1357.08,5.14
4/14/2003,1350.17,4.89
4/11/2003,1351.58,4.89
4/10/2003,1353.94,4.9
4/9/2003,1356.06,5.09
4/8/2003,1353.87,5.07
4/7/2003,1348.27,4.95
4/4/2003,1351.64,4.91
4/3/2003,1353.33,4.96
4/2/2003,1351.02,4.99
4/1/2003,1357.49,4.8
3/31/2003,1357.1,4.88
3/28/2003,1350.16,4.67
3/27/2003,1347.3,4.9
3/26/2003,1345.77,4.94
3/25/2003,1341.95,4.91
3/24/2003,1340.91,4.91
3/21/2003,1331.89,4.54
3/20/2003,1336.93,4.42
3/19/2003,1339.27,4.51
3/18/2003,1342.97,4.55
3/17/2003,1347.02,4.5
3/14/2003,1353.3,4.21
3/13/2003,1350.94,4.25
3/12/2003,1359.62,3.67
3/11/2003,1361.38,3.73
3/10/2003,1362.78,3.71
3/7/2003,1359.77,3.83
3/6/2003,1358.35,3.87
3/5/2003,1360.9,3.83
3/4/2003,1359.58,3.84
3/3/2003,1359.23,3.84
2/28/2003,1356.52,3.86
2/27/2003,1350.07,3.71
2/26/2003,1348.67,3.74
2/25/2003,1346.08,3.78
2/24/2003,1343.96,3.9
2/21/2003,1339.91,3.85
2/20/2003,1342.82,4.74
2/19/2003,1339.11,4.73
2/18/2003,1334.53,4.72
2/14/2003,1333.66,4.72
2/13/2003,1340.16,4.41
2/12/2003,1336.99,5.41
2/11/2003,1334.04,5.39
2/10/2003,1332.81,5.42
2/7/2003,1336.19,5.58
2/6/2003,1333.84,5.57
2/5/2003,1328.93,5.51
2/4/2003,1333.38,5.4
2/3/2003,1329.61,5.35
1/31/2003,1329.21,5.48
1/30/2003,1325.51,5.52
1/29/2003,1322.21,5.51
1/28/2003,1325.07,5.52
1/27/2003,1325.76,5.51
1/24/2003,1329.08,5.42
1/23/2003,1325.39,5.44
1/22/2003,1326.91,5.41
1/21/2003,1324.56,5.42
1/17/2003,1323.27,5.42
1/16/2003,1319.62,5.42
1/15/2003,1320.83,5.4
1/14/2003,1317.74,5.4
1/13/2003,1313.96,5.36
1/10/2003,1308.54,5.37
1/9/2003,1308.07,5.83
1/8/2003,1319.62,5.21
1/7/2003,1316.3,5.19
1/6/2003,1311.97,5.19
1/3/2003,1311.32,5.21
1/2/2003,1310.62,5.44
12/31/2002,1323.64,4.37
12/30/2002,1324.93,4.39
12/27/2002,1322.09,4.48
12/26/2002,1314.51,4.49
12/24/2002,1313.43,4.49
12/23/2002,1310.53,4.49
12/20/2002,1311.29,4.49
12/19/2002,1310.73,4.96
12/18/2002,1304.86,4.97
12/17/2002,1300.02,4.91
12/16/2002,1297.34,4.9
12/13/2002,1300.38,4.91
12/12/2002,1299.96,4.98
12/11/2002,1298.84,4.99
12/10/2002,1294.5,5.29
12/9/2002,1294.45,5.32
12/6/2002,1291.53,5.33
12/5/2002,1291.13,5.41
12/4/2002,1287.91,5.4
12/3/2002,1285.46,5.4
12/2/2002,1286.1,5.5
11/29/2002,1284.43,5.51
11/27/2002,1278.97,5.61
11/26/2002,1287.67,5.21
11/25/2002,1281.18,5.71
11/22/2002,1280.65,5.78
11/21/2002,1282.63,5.97
11/20/2002,1283.47,5.96
11/19/2002,1289.19,6.16
11/18/2002,1287.14,6.19
11/15/2002,1282.62,6.13
11/14/2002,1277.21,6
11/13/2002,1282.04,5.9
11/12/2002,1281.14,6.04
11/8/2002,1282.21,6.09
11/7/2002,1279.53,6.14
11/6/2002,1269.41,5.66
11/5/2002,1263.69,5.58
11/4/2002,1263.81,5.59
11/1/2002,1261.67,5.58
10/31/2002,1264.65,5.56
10/30/2002,1259.65,5.48
10/29/2002,1259.46,5.48
10/28/2002,1250.24,4.94
10/25/2002,1246.1,4.84
10/24/2002,1242.6,4.97
10/23/2002,1236.95,5.12
10/22/2002,1235.91,5.16
10/21/2002,1235.18,5.36
10/18/2002,1238.29,5.33
10/17/2002,1238.23,5.61
10/16/2002,1242.59,5.61
10/15/2002,1246.01,5.59
10/11/2002,1255.75,5.49
10/10/2002,1258.67,5.48
10/9/2002,1264.78,5.3
10/8/2002,1264.72,5.37
10/7/2002,1273.07,4.99
10/4/2002,1275.5,4.93
10/3/2002,1277.66,4.96
10/2/2002,1278.17,5.01
10/1/2002,1276.37,5.01
9/30/2002,1281.86,5.49
9/27/2002,1278.38,5.51
9/26/2002,1274.06,5.85
9/25/2002,1272.92,6.1
9/24/2002,1277.83,5.95
9/23/2002,1280.08,5.98
9/20/2002,1278.45,5.99
9/19/2002,1280.33,6.08
9/18/2002,1276.73,6.25
9/17/2002,1277.81,6.29
9/16/2002,1276.64,6.61
9/13/2002,1274.49,6.78
9/12/2002,1268.83,6.79
9/11/2002,1261.33,6.74
9/10/2002,1265.4,6.63
9/9/2002,1260.09,6.56
9/6/2002,1261.41,7.05
9/5/2002,1269.66,6.9
9/4/2002,1267.16,6.89
9/3/2002,1265.84,7.05
8/30/2002,1257.87,6.84
8/29/2002,1255.11,6.83
8/28/2002,1252.28,6.81
8/27/2002,1248.19,6.77
8/26/2002,1251.25,6.79
8/23/2002,1249.86,6.99
8/22/2002,1245.23,6.99
8/21/2002,1247.44,6.98
8/20/2002,1247.22,7.01
8/19/2002,1234.6,6.46
8/16/2002,1230.55,6.53
8/15/2002,1237.51,6.39
8/14/2002,1243.53,6.43
8/13/2002,1240.44,6.4
8/12/2002,1234.67,6.27
8/9/2002,1234.54,6.27
8/8/2002,1227.38,6.07
8/7/2002,1231.83,6.16
8/6/2002,1226.25,6.03
8/5/2002,1232.75,5.83
8/2/2002,1237.54,5.91
8/1/2002,1231.64,5.78
7/31/2002,1225.37,5.73
7/30/2002,1222.02,5.94
7/29/2002,1220.94,5.93
7/26/2002,1230.42,5.53
7/25/2002,1236.21,5.67
7/24/2002,1235.81,5.7
7/23/2002,1240.98,5.55
7/22/2002,1241.44,5.6
7/19/2002,1238.91,5.59
7/18/2002,1238.13,5.78
7/17/2002,1235.66,5.79
7/16/2002,1230.91,5.69
7/15/2002,1237.01,5.49
7/12/2002,1241.16,5.39
7/11/2002,1239.43,5.38
7/10/2002,1241.78,5.36
7/9/2002,1235.69,5.28
7/8/2002,1230.22,5.15
7/5/2002,1225.29,5.02
7/3/2002,1231.89,4.72
7/2/2002,1231.97,4.78
7/1/2002,1229.98,4.83
6/28/2002,1229.84,4.93
6/27/2002,1233.34,4.95
6/26/2002,1239.65,4.69
6/25/2002,1237.13,4.68
6/24/2002,1236.27,4.83
6/21/2002,1242.54,4.85
6/20/2002,1239.31,4.88
6/19/2002,1245.89,4.51
6/18/2002,1238.91,4.58
6/17/2002,1240.58,4.55
6/14/2002,1243.13,4.48
6/13/2002,1235.68,4.23
6/12/2002,1233.24,4.22
6/11/2002,1232.99,4.26
6/10/2002,1229.38,4.24
6/7/2002,1227.5,4.44
6/6/2002,1233.12,4.19
6/5/2002,1230.34,4.16
6/4/2002,1232.23,4.18
6/3/2002,1230.65,4.21
5/31/2002,1229.72,4.23
5/30/2002,1229.08,4.23
5/29/2002,1226.6,4.24
5/28/2002,1221.89,4.11
5/24/2002,1219.95,4.1
5/23/2002,1218.73,4.27
5/22/2002,1219.17,4.28
5/21/2002,1215.52,4.2
5/20/2002,1211.94,4.12
5/17/2002,1207.23,3.97
5/16/2002,1210.9,3.87
5/15/2002,1206.44,3.8
5/14/2002,1204.7,3.77
5/13/2002,1208.36,3.8
5/10/2002,1214.72,3.58
5/9/2002,1210.87,3.49
5/8/2002,1208.23,3.45
5/7/2002,1213.78,3.22
5/6/2002,1214.19,3.22
5/3/2002,1214.52,3.3
5/2/2002,1211.02,3.22
5/1/2002,1211.16,3.23
4/30/2002,1212.66,3.19
4/29/2002,1214.62,3.35
4/26/2002,1219.66,3.06
4/25/2002,1217.95,3.1
4/24/2002,1217.94,3.1
4/23/2002,1214.52,3.79
4/22/2002,1216.25,3.78
4/19/2002,1217.57,3.76
4/18/2002,1216.41,3.75
4/17/2002,1213.88,3.82
4/16/2002,1214.97,4.21
4/15/2002,1216.05,4.23
4/12/2002,1210.93,4.05
4/11/2002,1209.45,4.04
4/10/2002,1208.85,4.31
4/9/2002,1209.76,4.35
4/8/2002,1208.06,4.59
4/5/2002,1209.34,4.61
4/4/2002,1206.01,4.51
4/3/2002,1206.27,4.6
4/2/2002,1201.98,4.46
4/1/2002,1197.12,4.24
3/29/2002,1197.56,4.24
3/28/2002,1197.56,4.52
3/27/2002,1200.53,4.52
3/26/2002,1200.32,4.51
3/25/2002,1196.75,4.41
3/22/2002,1196.86,4.42
3/21/2002,1197.4,4.65
3/20/2002,1196.28,4.64
3/19/2002,1200.46,4.56
3/18/2002,1201.18,4.7
3/15/2002,1198.31,4.68
3/14/2002,1197.07,4.69
3/13/2002,1205.63,4.35
3/12/2002,1203.51,4.3
3/11/2002,1203.86,4.52
3/8/2002,1203.99,4.53
3/7/2002,1207.27,4.46
3/6/2002,1214.25,4.11
3/5/2002,1216.17,4.33
3/4/2002,1214.32,4.3
3/1/2002,1213.86,4.39
2/28/2002,1220.23,4.38
2/27/2002,1223.06,4.33
2/26/2002,1217.21,4.12
2/25/2002,1219.47,4.09
2/22/2002,1219.29,4.2
2/21/2002,1216.24,4.41
2/20/2002,1215.1,4.43
2/19/2002,1215.93,4.42
2/15/2002,1217.44,4.73
2/14/2002,1211.8,4.57
2/13/2002,1209.77,4.66
2/12/2002,1210.25,4.83
2/11/2002,1211.85,4.93
2/8/2002,1213.61,4.91
2/7/2002,1208.29,4.93
2/6/2002,1209.23,4.94
2/5/2002,1211.4,4.94
2/4/2002,1216.42,4.73
2/1/2002,1213.98,4.72
1/31/2002,1212.23,4.86
1/30/2002,1216.88,4.9
1/29/2002,1217.28,5.08
1/28/2002,1212.05,5.28
1/25/2002,1211.47,5.63
1/24/2002,1212.27,5.75
1/23/2002,1212.84,5.79
1/22/2002,1218.56,5.55
1/18/2002,1218.04,6.01
1/17/2002,1214.57,6.07
1/16/2002,1220.83,6.68
1/15/2002,1221.9,6.73
1/14/2002,1219.45,6.71
1/11/2002,1219.35,6.71
1/10/2002,1215.42,7.03
1/9/2002,1209.15,6.88
1/8/2002,1207.16,6.96
1/7/2002,1207.64,6.97
1/4/2002,1200.26,6.75
1/3/2002,1201.48,6.87
1/2/2002,1197.28,6.91
12/31/2001,1202.03,7.33
12/28/2001,1197.21,7.44
12/27/2001,1198.01,8.06
12/26/2001,1192.51,8
12/24/2001,1193.86,8
12/21/2001,1196.05,8
12/20/2001,1194.56,8.01
12/19/2001,1194.46,8.26
12/18/2001,1189.04,8.21
12/17/2001,1182.02,8.07
12/14/2001,1186.39,8.2
12/13/2001,1192.49,8.13
12/12/2001,1199.65,8.26
12/11/2001,1194.42,8.16
12/10/2001,1190.74,8.12
12/7/2001,1189.46,8.11
12/6/2001,1197.67,7.88
12/5/2001,1201.59,7.88
12/4/2001,1214.09,7.21
12/3/2001,1210.39,7.16
11/30/2001,1210.79,7.19
11/29/2001,1211.26,7.19
11/28/2001,1201.92,6.8
11/27/2001,1203.04,6.86
11/26/2001,1198.16,6.84
11/23/2001,1196.32,6.84
11/21/2001,1197.92,6.89
11/20/2001,1203.26,6.75
11/19/2001,1208.68,6.7
11/16/2001,1198.1,6.15
11/15/2001,1205.21,5.88
11/14/2001,1218.07,4.9
11/13/2001,1224.08,4.68
11/9/2001,1225.09,4.68
11/8/2001,1226.89,4.83
11/7/2001,1231.37,4.68
11/6/2001,1224.3,4.53
11/5/2001,1219.96,4.47
11/2/2001,1215.19,4.37
11/1/2001,1222.96,3.76
10/31/2001,1221.11,4.06
10/30/2001,1213.05,3.72
10/29/2001,1210.83,3.94
10/26/2001,1208.41,4.07
10/25/2001,1208.73,4.1
10/24/2001,1207.64,4.19
10/23/2001,1204.04,4.16
10/22/2001,1205.27,4.31
10/19/2001,1204.91,4.32
10/18/2001,1207.25,5.3
10/17/2001,1206.19,5.3
10/16/2001,1204.95,5.29
10/15/2001,1201.24,5.3
10/12/2001,1196.89,5.39
10/11/2001,1195.26,5.38
10/10/2001,1198.94,5.29
10/9/2001,1198.19,5.32
10/5/2001,1202.54,5.17
10/4/2001,1202.06,5.17
10/3/2001,1202.42,5.28
10/2/2001,1199.2,5.34
10/1/2001,1194.75,5.25
9/28/2001,1191.78,5.23
9/27/2001,1196.16,5.09
9/26/2001,1191.93,5
9/25/2001,1187.51,4.91
9/24/2001,1185.86,4.92
9/21/2001,1185.19,5.19
9/20/2001,1184.48,5.19
9/19/2001,1189.3,5.01
9/18/2001,1185.77,4.96
9/17/2001,1190.25,4.93
9/14/2001,1193.97,4.83
9/10/2001,1191.19,4.8
9/7/2001,1194,4.75
9/6/2001,1191.13,4.79
9/5/2001,1185.81,4.65
9/4/2001,1184.03,4.76
8/31/2001,1195.79,3.58
8/30/2001,1196.24,3.57
8/29/2001,1196.35,3.57
8/28/2001,1192.46,3.48
8/27/2001,1186.71,3.63
8/24/2001,1186.9,3.62
8/23/2001,1187.98,3.67
8/22/2001,1185.56,3.66
8/21/2001,1185.48,3.69
8/20/2001,1184.14,3.73
8/17/2001,1187.75,3.58
8/16/2001,1183.17,3.47
8/15/2001,1181.33,3.51
8/14/2001,1182.44,3.54
8/13/2001,1183.05,3.62
8/10/2001,1182.24,3.76
8/9/2001,1180.11,3.84
8/8/2001,1182.13,4.07
8/7/2001,1175.6,3.81
8/6/2001,1175.4,4.1
8/3/2001,1174.53,4.1
8/2/2001,1175.65,4.3
8/1/2001,1179.63,4.13
7/31/2001,1180.46,4.1
7/30/2001,1179.27,4.13
7/27/2001,1176.69,4.14
7/26/2001,1172.77,4.1
7/25/2001,1171.02,4.15
7/24/2001,1174.87,4
7/23/2001,1173.35,4.02
7/20/2001,1171.81,4.07
7/19/2001,1171.32,4.19
7/18/2001,1170.9,4.29
7/17/2001,1163.83,3.93
7/16/2001,1163.48,4.1
7/13/2001,1159.75,4.06
7/12/2001,1160,4.14
7/11/2001,1156.99,4.38
7/10/2001,1158.14,4.35
7/9/2001,1154.93,4.3
7/6/2001,1153.33,4.3
7/5/2001,1150.24,4.51
7/3/2001,1151.88,4.48
7/2/2001,1154.23,4.42
6/29/2001,1149.31,4.26
6/28/2001,1151.34,4.23
6/27/2001,1156.26,4.01
6/26/2001,1157.17,4.03
6/25/2001,1162.4,3.73
6/22/2001,1162.11,3.85
6/21/2001,1156.41,4.78
6/20/2001,1154.5,5.07
6/19/2001,1153.96,5.1
6/18/2001,1154.89,5.12
6/15/2001,1156.22,5.11
6/14/2001,1158.05,5.08
6/13/2001,1154.96,5.23
6/12/2001,1155.85,5.22
6/11/2001,1153.31,5.25
6/8/2001,1150.06,5.27
6/7/2001,1153.14,5.59
6/6/2001,1156,5.72
6/5/2001,1154.99,5.73
6/4/2001,1150.15,5.63
6/1/2001,1147.23,5.69
5/31/2001,1143.59,5.63
5/30/2001,1137.14,5.64
5/29/2001,1136.44,5.88
5/25/2001,1135.62,5.97
5/24/2001,1135,6.22
5/23/2001,1140.26,6.06
5/22/2001,1139.67,6.06
5/21/2001,1139.94,6.48
5/18/2001,1139.73,6.52
5/17/2001,1137.9,6.65
5/16/2001,1135.09,6.64
5/15/2001,1132.07,6.59
5/14/2001,1133.16,6.59
5/11/2001,1128.49,6.46
5/10/2001,1139.19,5.83
5/9/2001,1145.18,5.59
5/8/2001,1142.72,5.57
5/7/2001,1144.44,5.79
5/4/2001,1145.31,5.8
5/3/2001,1144.28,5.88
5/2/2001,1138.33,5.69
5/1/2001,1136.91,5.67
4/30/2001,1133.53,5.67
4/27/2001,1129.85,5.59
4/26/2001,1137.05,5.33
4/25/2001,1130.67,5.04
4/24/2001,1131.39,5.22
4/23/2001,1131.43,5.24
4/20/2001,1127.1,5.1
4/19/2001,1126.54,5.14
4/18/2001,1132.28,4.97
4/17/2001,1125.87,4.8
4/16/2001,1121.44,4.65
4/12/2001,1127.5,4.36
4/11/2001,1128.88,4.55
4/10/2001,1128.99,4.66
4/9/2001,1137.33,4.21
4/6/2001,1140.07,4.39
4/5/2001,1134.86,4.27
4/4/2001,1137.25,4.21
4/3/2001,1136.33,4.21
4/2/2001,1136.55,4.31
3/30/2001,1137.24,4.3
3/29/2001,1134.66,4.41
3/28/2001,1133.39,4.43
3/27/2001,1133.22,4.52
3/26/2001,1139.24,4.18
3/23/2001,1140.72,4.19
3/22/2001,1144.4,4.09
3/21/2001,1142.41,4.09
3/20/2001,1141.75,4.09
3/19/2001,1138.55,4.35
3/16/2001,1140.74,4.33
3/15/2001,1137.82,4.53
3/14/2001,1136.9,4.72
3/13/2001,1131.89,4.84
3/12/2001,1133.44,4.92
3/9/2001,1133.53,4.94
3/8/2001,1136.4,4.84
3/7/2001,1133.85,4.85
3/6/2001,1129.49,4.76
3/5/2001,1128.65,4.85
3/2/2001,1128.75,4.88
3/1/2001,1133.9,4.71
2/28/2001,1130.31,4.88
2/27/2001,1126.01,4.95
2/26/2001,1119.9,4.75
2/23/2001,1116.75,5.05
2/22/2001,1114.54,5.04
2/21/2001,1114.13,5.26
2/20/2001,1116.89,5.3
2/16/2001,1116.96,5.36
2/15/2001,1112.17,5.65
2/14/2001,1113.13,5.88
2/13/2001,1115.74,6.14
2/12/2001,1117.03,6.77
2/9/2001,1118.76,6.73
2/8/2001,1114.9,6.71
2/7/2001,1114.46,6.79
2/6/2001,1114.53,6.79
2/5/2001,1119.59,6.6
2/2/2001,1121.32,6.56
2/1/2001,1126.22,6.42
1/31/2001,1120.84,6.37
1/30/2001,1114.42,6.19
1/29/2001,1109.73,6.11
1/26/2001,1110.7,6.14
1/25/2001,1110.07,6.25
1/24/2001,1107.14,6.23
1/23/2001,1105.59,6.23
1/22/2001,1108.14,6.18
1/19/2001,1109.54,6.14
1/18/2001,1112.35,6.19
1/17/2001,1106.14,6.12
1/16/2001,1100.84,6.02
1/12/2001,1098.81,6.13
1/11/2001,1104.97,5.92
1/10/2001,1103.38,5.93
1/9/2001,1108.58,5.62
1/8/2001,1112.19,5.47
1/5/2001,1109.07,5.53
1/4/2001,1100.92,5.23
1/3/2001,1094.35,5.04
1/2/2001,1100.86,4.62
12/29/2000,1089.65,3.82
12/28/2000,1088.88,3.83
12/27/2000,1090.07,3.78
12/26/2000,1093,3.62
12/22/2000,1093.29,3.61
12/21/2000,1091.65,3.62
12/20/2000,1091.37,3.63
12/19/2000,1086.89,3.51
12/18/2000,1088.4,3.44
12/15/2000,1087.26,3.48
12/14/2000,1087.56,3.73
12/13/2000,1083.96,3.65
12/12/2000,1078.83,3.46
12/11/2000,1077.6,3.51
12/8/2000,1077.35,3.51
12/7/2000,1078.36,3.51
12/6/2000,1077.58,3.51
12/5/2000,1071.62,3.28
12/4/2000,1066.94,3.03
12/1/2000,1066.6,3.16
11/30/2000,1069.71,3.06
11/29/2000,1064.17,2.69
11/28/2000,1061.68,2.66
11/27/2000,1060.12,2.7
11/24/2000,1060.85,2.69
11/22/2000,1062.32,2.69
11/21/2000,1059.54,2.62
11/20/2000,1059.27,2.62
11/17/2000,1060.84,2.6
11/16/2000,1063.41,2.51
11/15/2000,1062.73,2.53
11/14/2000,1062.44,2.59
11/13/2000,1061.33,2.63
11/10/2000,1059.26,2.6
11/9/2000,1059.38,2.6
11/8/2000,1056.94,2.51
11/7/2000,1055.82,2.51
11/6/2000,1055.68,2.68
11/3/2000,1056.33,2.69
11/2/2000,1060.14,2.46
11/1/2000,1059.18,2.49
10/31/2000,1057.16,2.51
10/30/2000,1058.67,2.5
10/27/2000,1058.49,2.52
10/26/2000,1059.48,2.52
10/25/2000,1059.1,2.65
10/24/2000,1061.77,2.58
10/23/2000,1061.75,2.58
10/20/2000,1058.34,2.46
10/19/2000,1055.85,2.4
10/18/2000,1055.16,2.45
10/17/2000,1056.72,2.48
10/16/2000,1054.45,2.41
10/13/2000,1054.5,2.48
10/12/2000,1055.94,2.69
10/11/2000,1054.32,2.67
10/10/2000,1054.66,2.73
10/6/2000,1055.88,2.77
10/5/2000,1054.17,2.73
10/4/2000,1052.63,2.71
10/3/2000,1054.24,2.78
10/2/2000,1055.75,2.73
