Security,LD20TRUU Index,
Start Date,12/31/1991 0:00,
End Date,5/21/2025 0:00,
Period,D,
,,
Date,PX_LAST,TOT_RETURN_INDEX_GROSS_DVDS
9/22/2021,211.5,211.5
9/21/2021,211.5,211.5
9/20/2021,211.49,211.49
9/17/2021,211.49,211.49
9/16/2021,211.49,211.49
9/15/2021,211.49,211.49
9/14/2021,211.49,211.49
9/13/2021,211.49,211.49
9/10/2021,211.49,211.49
9/9/2021,211.49,211.49
9/8/2021,211.49,211.49
9/7/2021,211.49,211.49
9/3/2021,211.49,211.49
9/2/2021,211.49,211.49
9/1/2021,211.49,211.49
8/31/2021,211.48,211.48
8/30/2021,211.48,211.48
8/27/2021,211.48,211.48
8/26/2021,211.48,211.48
8/25/2021,211.48,211.48
8/24/2021,211.48,211.48
8/23/2021,211.48,211.48
8/20/2021,211.48,211.48
8/19/2021,211.48,211.48
8/18/2021,211.48,211.48
8/17/2021,211.48,211.48
8/16/2021,211.48,211.48
8/13/2021,211.48,211.48
8/12/2021,211.48,211.48
8/11/2021,211.48,211.48
8/10/2021,211.48,211.48
8/9/2021,211.48,211.48
8/6/2021,211.48,211.48
8/5/2021,211.48,211.48
8/4/2021,211.48,211.48
8/3/2021,211.48,211.48
8/2/2021,211.48,211.48
7/30/2021,211.47,211.47
7/29/2021,211.47,211.47
7/28/2021,211.47,211.47
7/27/2021,211.47,211.47
7/26/2021,211.47,211.47
7/23/2021,211.47,211.47
7/22/2021,211.47,211.47
7/21/2021,211.47,211.47
7/20/2021,211.47,211.47
7/19/2021,211.47,211.47
7/16/2021,211.47,211.47
7/15/2021,211.47,211.47
7/14/2021,211.47,211.47
7/13/2021,211.47,211.47
7/12/2021,211.47,211.47
7/9/2021,211.47,211.47
7/8/2021,211.47,211.47
7/7/2021,211.47,211.47
7/6/2021,211.47,211.47
7/2/2021,211.47,211.47
7/1/2021,211.46,211.46
6/30/2021,211.46,211.46
6/29/2021,211.46,211.46
6/28/2021,211.46,211.46
6/25/2021,211.46,211.46
6/24/2021,211.46,211.46
6/23/2021,211.46,211.46
6/22/2021,211.46,211.46
6/21/2021,211.46,211.46
6/18/2021,211.46,211.46
6/17/2021,211.46,211.46
6/16/2021,211.47,211.47
6/15/2021,211.47,211.47
6/14/2021,211.47,211.47
6/11/2021,211.47,211.47
6/10/2021,211.47,211.47
6/9/2021,211.47,211.47
6/8/2021,211.47,211.47
6/7/2021,211.47,211.47
6/4/2021,211.47,211.47
6/3/2021,211.47,211.47
6/2/2021,211.47,211.47
6/1/2021,211.47,211.47
5/31/2021,211.47,211.47
5/28/2021,211.47,211.47
5/27/2021,211.48,211.48
5/26/2021,211.48,211.48
5/25/2021,211.47,211.47
5/24/2021,211.48,211.48
5/21/2021,211.48,211.48
5/20/2021,211.48,211.48
5/19/2021,211.48,211.48
5/18/2021,211.47,211.47
5/17/2021,211.47,211.47
5/14/2021,211.47,211.47
5/13/2021,211.47,211.47
5/12/2021,211.47,211.47
5/11/2021,211.47,211.47
5/10/2021,211.47,211.47
5/7/2021,211.47,211.47
5/6/2021,211.47,211.47
5/5/2021,211.47,211.47
5/4/2021,211.47,211.47
5/3/2021,211.47,211.47
4/30/2021,211.47,211.47
4/29/2021,211.47,211.47
4/28/2021,211.47,211.47
4/27/2021,211.47,211.47
4/26/2021,211.47,211.47
4/23/2021,211.47,211.47
4/22/2021,211.47,211.47
4/21/2021,211.47,211.47
4/20/2021,211.47,211.47
4/19/2021,211.46,211.46
4/16/2021,211.46,211.46
4/15/2021,211.46,211.46
4/14/2021,211.46,211.46
4/13/2021,211.46,211.46
4/12/2021,211.46,211.46
4/9/2021,211.46,211.46
4/8/2021,211.47,211.47
4/7/2021,211.46,211.46
4/6/2021,211.46,211.46
4/5/2021,211.46,211.46
4/2/2021,211.46,211.46
4/1/2021,211.46,211.46
3/31/2021,211.46,211.46
3/30/2021,211.46,211.46
3/29/2021,211.46,211.46
3/26/2021,211.46,211.46
3/25/2021,211.46,211.46
3/24/2021,211.46,211.46
3/23/2021,211.46,211.46
3/22/2021,211.46,211.46
3/19/2021,211.46,211.46
3/18/2021,211.46,211.46
3/17/2021,211.46,211.46
3/16/2021,211.46,211.46
3/15/2021,211.46,211.46
3/12/2021,211.45,211.45
3/11/2021,211.45,211.45
3/10/2021,211.45,211.45
3/9/2021,211.45,211.45
3/8/2021,211.45,211.45
3/5/2021,211.45,211.45
3/4/2021,211.45,211.45
3/3/2021,211.45,211.45
3/2/2021,211.45,211.45
3/1/2021,211.45,211.45
2/26/2021,211.45,211.45
2/25/2021,211.45,211.45
2/24/2021,211.45,211.45
2/23/2021,211.45,211.45
2/22/2021,211.45,211.45
2/19/2021,211.45,211.45
2/18/2021,211.45,211.45
2/17/2021,211.44,211.44
2/16/2021,211.44,211.44
2/12/2021,211.44,211.44
2/11/2021,211.44,211.44
2/10/2021,211.44,211.44
2/9/2021,211.44,211.44
2/8/2021,211.44,211.44
2/5/2021,211.45,211.45
2/4/2021,211.44,211.44
2/3/2021,211.44,211.44
2/2/2021,211.43,211.43
2/1/2021,211.43,211.43
1/29/2021,211.43,211.43
1/28/2021,211.43,211.43
1/27/2021,211.43,211.43
1/26/2021,211.42,211.42
1/25/2021,211.42,211.42
1/22/2021,211.42,211.42
1/21/2021,211.42,211.42
1/20/2021,211.42,211.42
1/19/2021,211.41,211.41
1/15/2021,211.41,211.41
1/14/2021,211.41,211.41
1/13/2021,211.41,211.41
1/12/2021,211.41,211.41
1/11/2021,211.41,211.41
1/8/2021,211.41,211.41
1/7/2021,211.41,211.41
1/6/2021,211.41,211.41
1/5/2021,211.41,211.41
1/4/2021,211.41,211.41
12/31/2020,211.41,211.41
12/30/2020,211.41,211.41
12/29/2020,211.4,211.4
12/28/2020,211.4,211.4
12/24/2020,211.4,211.4
12/23/2020,211.4,211.4
12/22/2020,211.4,211.4
12/21/2020,211.4,211.4
12/18/2020,211.4,211.4
12/17/2020,211.4,211.4
12/16/2020,211.4,211.4
12/15/2020,211.4,211.4
12/14/2020,211.4,211.4
12/11/2020,211.4,211.4
12/10/2020,211.4,211.4
12/9/2020,211.4,211.4
12/8/2020,211.4,211.4
12/7/2020,211.39,211.39
12/4/2020,211.39,211.39
12/3/2020,211.39,211.39
12/2/2020,211.39,211.39
12/1/2020,211.39,211.39
11/30/2020,211.39,211.39
11/27/2020,211.39,211.39
11/25/2020,211.39,211.39
11/24/2020,211.39,211.39
11/23/2020,211.39,211.39
11/20/2020,211.39,211.39
11/19/2020,211.39,211.39
11/18/2020,211.38,211.38
11/17/2020,211.38,211.38
11/16/2020,211.38,211.38
11/13/2020,211.38,211.38
11/12/2020,211.38,211.38
11/10/2020,211.37,211.37
11/9/2020,211.37,211.37
11/6/2020,211.37,211.37
11/5/2020,211.37,211.37
11/4/2020,211.37,211.37
11/3/2020,211.37,211.37
11/2/2020,211.37,211.37
10/30/2020,211.37,211.37
10/29/2020,211.37,211.37
10/28/2020,211.37,211.37
10/27/2020,211.37,211.37
10/26/2020,211.36,211.36
10/23/2020,211.36,211.36
10/22/2020,211.36,211.36
10/21/2020,211.36,211.36
10/20/2020,211.36,211.36
10/19/2020,211.36,211.36
10/16/2020,211.36,211.36
10/15/2020,211.36,211.36
10/14/2020,211.35,211.35
10/13/2020,211.35,211.35
10/9/2020,211.35,211.35
10/8/2020,211.35,211.35
10/7/2020,211.35,211.35
10/6/2020,211.35,211.35
10/5/2020,211.35,211.35
10/2/2020,211.35,211.35
10/1/2020,211.35,211.35
9/30/2020,211.35,211.35
9/29/2020,211.35,211.35
9/28/2020,211.35,211.35
9/25/2020,211.35,211.35
9/24/2020,211.35,211.35
9/23/2020,211.35,211.35
9/22/2020,211.35,211.35
9/21/2020,211.34,211.34
9/18/2020,211.34,211.34
9/17/2020,211.34,211.34
9/16/2020,211.34,211.34
9/15/2020,211.34,211.34
9/14/2020,211.33,211.33
9/11/2020,211.33,211.33
9/10/2020,211.33,211.33
9/9/2020,211.33,211.33
9/8/2020,211.33,211.33
9/4/2020,211.33,211.33
9/3/2020,211.33,211.33
9/2/2020,211.33,211.33
9/1/2020,211.33,211.33
8/31/2020,211.33,211.33
8/28/2020,211.33,211.33
8/27/2020,211.33,211.33
8/26/2020,211.33,211.33
8/25/2020,211.33,211.33
8/24/2020,211.32,211.32
8/21/2020,211.32,211.32
8/20/2020,211.32,211.32
8/19/2020,211.32,211.32
8/18/2020,211.32,211.32
8/17/2020,211.32,211.32
8/14/2020,211.32,211.32
8/13/2020,211.31,211.31
8/12/2020,211.31,211.31
8/11/2020,211.31,211.31
8/10/2020,211.31,211.31
8/7/2020,211.31,211.31
8/6/2020,211.31,211.31
8/5/2020,211.31,211.31
8/4/2020,211.31,211.31
8/3/2020,211.31,211.31
7/31/2020,211.31,211.31
7/30/2020,211.31,211.31
7/29/2020,211.31,211.31
7/28/2020,211.3,211.3
7/27/2020,211.3,211.3
7/24/2020,211.3,211.3
7/23/2020,211.3,211.3
7/22/2020,211.3,211.3
7/21/2020,211.3,211.3
7/20/2020,211.29,211.29
7/17/2020,211.29,211.29
7/16/2020,211.29,211.29
7/15/2020,211.28,211.28
7/14/2020,211.28,211.28
7/13/2020,211.28,211.28
7/10/2020,211.28,211.28
7/9/2020,211.28,211.28
7/8/2020,211.28,211.28
7/7/2020,211.27,211.27
7/6/2020,211.27,211.27
7/2/2020,211.27,211.27
7/1/2020,211.27,211.27
6/30/2020,211.27,211.27
6/29/2020,211.26,211.26
6/26/2020,211.26,211.26
6/25/2020,211.26,211.26
6/24/2020,211.26,211.26
6/23/2020,211.26,211.26
6/22/2020,211.26,211.26
6/19/2020,211.25,211.25
6/18/2020,211.25,211.25
6/17/2020,211.25,211.25
6/16/2020,211.24,211.24
6/15/2020,211.24,211.24
6/12/2020,211.24,211.24
6/11/2020,211.24,211.24
6/10/2020,211.24,211.24
6/9/2020,211.23,211.23
6/8/2020,211.23,211.23
6/5/2020,211.24,211.24
6/4/2020,211.24,211.24
6/3/2020,211.24,211.24
6/2/2020,211.24,211.24
6/1/2020,211.24,211.24
5/29/2020,211.24,211.24
5/28/2020,211.23,211.23
5/27/2020,211.24,211.24
5/26/2020,211.24,211.24
5/22/2020,211.24,211.24
5/21/2020,211.24,211.24
5/20/2020,211.24,211.24
5/19/2020,211.24,211.24
5/18/2020,211.24,211.24
5/15/2020,211.24,211.24
5/14/2020,211.24,211.24
5/13/2020,211.23,211.23
5/12/2020,211.23,211.23
5/11/2020,211.23,211.23
5/8/2020,211.23,211.23
5/7/2020,211.23,211.23
5/6/2020,211.23,211.23
5/5/2020,211.23,211.23
5/4/2020,211.23,211.23
5/1/2020,211.23,211.23
4/30/2020,211.23,211.23
4/29/2020,211.23,211.23
4/28/2020,211.23,211.23
4/27/2020,211.22,211.22
4/24/2020,211.22,211.22
4/23/2020,211.22,211.22
4/22/2020,211.23,211.23
4/21/2020,211.23,211.23
4/20/2020,211.22,211.22
4/17/2020,211.21,211.21
4/16/2020,211.2,211.2
4/15/2020,211.19,211.19
4/14/2020,211.18,211.18
4/13/2020,211.16,211.16
4/9/2020,211.16,211.16
4/8/2020,211.17,211.17
4/7/2020,211.2,211.2
4/6/2020,211.21,211.21
4/3/2020,211.22,211.22
4/2/2020,211.22,211.22
4/1/2020,211.22,211.22
3/31/2020,211.23,211.23
3/30/2020,211.24,211.24
3/27/2020,211.25,211.25
3/26/2020,211.25,211.25
3/25/2020,211.24,211.24
3/24/2020,211.23,211.23
3/23/2020,211.24,211.24
3/20/2020,211.24,211.24
3/19/2020,211.23,211.23
3/18/2020,211.23,211.23
3/17/2020,211.16,211.16
3/16/2020,211.14,211.14
3/13/2020,211.1,211.1
3/12/2020,211.09,211.09
3/11/2020,211.04,211.04
3/10/2020,211.02,211.02
3/9/2020,211.05,211.05
3/6/2020,211,211
3/5/2020,210.92,210.92
3/4/2020,210.86,210.86
3/3/2020,210.75,210.75
3/2/2020,210.63,210.63
2/28/2020,210.55,210.55
2/27/2020,210.47,210.47
2/26/2020,210.43,210.43
2/25/2020,210.42,210.42
2/24/2020,210.4,210.4
2/21/2020,210.36,210.36
2/20/2020,210.34,210.34
2/19/2020,210.33,210.33
2/18/2020,210.32,210.32
2/14/2020,210.29,210.29
2/13/2020,210.28,210.28
2/12/2020,210.27,210.27
2/11/2020,210.26,210.26
2/10/2020,210.26,210.26
2/7/2020,210.23,210.23
2/6/2020,210.22,210.22
2/5/2020,210.21,210.21
2/4/2020,210.21,210.21
2/3/2020,210.2,210.2
1/31/2020,210.18,210.18
1/30/2020,210.16,210.16
1/29/2020,210.15,210.15
1/28/2020,210.14,210.14
1/27/2020,210.14,210.14
1/24/2020,210.12,210.12
1/23/2020,210.1,210.1
1/22/2020,210.09,210.09
1/21/2020,210.09,210.09
1/17/2020,210.05,210.05
1/16/2020,210.04,210.04
1/15/2020,210.03,210.03
1/14/2020,210.02,210.02
1/13/2020,210.02,210.02
1/10/2020,210,210
1/9/2020,209.99,209.99
1/8/2020,209.98,209.98
1/7/2020,209.97,209.97
1/6/2020,209.96,209.96
1/3/2020,209.94,209.94
1/2/2020,209.92,209.92
12/31/2019,209.9,209.9
12/30/2019,209.89,209.89
12/27/2019,209.86,209.86
12/26/2019,209.84,209.84
12/24/2019,209.83,209.83
12/23/2019,209.82,209.82
12/20/2019,209.79,209.79
12/19/2019,209.79,209.79
12/18/2019,209.78,209.78
12/17/2019,209.77,209.77
12/16/2019,209.75,209.75
12/13/2019,209.73,209.73
12/12/2019,209.72,209.72
12/11/2019,209.72,209.72
12/10/2019,209.72,209.72
12/9/2019,209.71,209.71
12/6/2019,209.68,209.68
12/5/2019,209.67,209.67
12/4/2019,209.66,209.66
12/3/2019,209.64,209.64
12/2/2019,209.62,209.62
11/29/2019,209.6,209.6
11/27/2019,209.57,209.57
11/26/2019,209.56,209.56
11/25/2019,209.55,209.55
11/22/2019,209.53,209.53
11/21/2019,209.53,209.53
11/20/2019,209.52,209.52
11/19/2019,209.51,209.51
11/18/2019,209.5,209.5
11/15/2019,209.48,209.48
11/14/2019,209.47,209.47
11/13/2019,209.46,209.46
11/12/2019,209.45,209.45
11/8/2019,209.42,209.42
11/7/2019,209.41,209.41
11/6/2019,209.4,209.4
11/5/2019,209.39,209.39
11/4/2019,209.38,209.38
11/1/2019,209.37,209.37
10/31/2019,209.35,209.35
10/30/2019,209.31,209.31
10/29/2019,209.29,209.29
10/28/2019,209.28,209.28
10/25/2019,209.24,209.24
10/24/2019,209.24,209.24
10/23/2019,209.23,209.23
10/22/2019,209.22,209.22
10/21/2019,209.21,209.21
10/18/2019,209.19,209.19
10/17/2019,209.18,209.18
10/16/2019,209.17,209.17
10/15/2019,209.15,209.15
10/11/2019,209.1,209.1
10/10/2019,209.1,209.1
10/9/2019,209.09,209.09
10/8/2019,209.07,209.07
10/7/2019,209.05,209.05
10/4/2019,209.04,209.04
10/3/2019,209.02,209.02
10/2/2019,208.98,208.98
10/1/2019,208.94,208.94
9/30/2019,208.91,208.91
9/27/2019,208.88,208.88
9/26/2019,208.86,208.86
9/25/2019,208.83,208.83
9/24/2019,208.82,208.82
9/23/2019,208.8,208.8
9/20/2019,208.77,208.77
9/19/2019,208.74,208.74
9/18/2019,208.74,208.74
9/17/2019,208.7,208.7
9/16/2019,208.69,208.69
9/13/2019,208.67,208.67
9/12/2019,208.67,208.67
9/11/2019,208.67,208.67
9/10/2019,208.65,208.65
9/9/2019,208.65,208.65
9/6/2019,208.62,208.62
9/5/2019,208.61,208.61
9/4/2019,208.6,208.6
9/3/2019,208.59,208.59
9/2/2019,208.55,208.55
8/30/2019,208.55,208.55
8/29/2019,208.53,208.53
8/28/2019,208.52,208.52
8/27/2019,208.51,208.51
8/26/2019,208.5,208.5
8/23/2019,208.48,208.48
8/22/2019,208.46,208.46
8/21/2019,208.45,208.45
8/20/2019,208.45,208.45
8/19/2019,208.44,208.44
8/16/2019,208.43,208.43
8/15/2019,208.41,208.41
8/14/2019,208.37,208.37
8/13/2019,208.33,208.33
8/12/2019,208.34,208.34
8/9/2019,208.3,208.3
8/8/2019,208.28,208.28
8/7/2019,208.27,208.27
8/6/2019,208.23,208.23
8/5/2019,208.23,208.23
8/2/2019,208.17,208.17
8/1/2019,208.15,208.15
7/31/2019,208.12,208.12
7/30/2019,208.1,208.1
7/29/2019,208.09,208.09
7/26/2019,208.05,208.05
7/25/2019,208.04,208.04
7/24/2019,208.04,208.04
7/23/2019,208.03,208.03
7/22/2019,208.02,208.02
7/19/2019,207.99,207.99
7/18/2019,207.99,207.99
7/17/2019,207.96,207.96
7/16/2019,207.93,207.93
7/15/2019,207.92,207.92
7/12/2019,207.88,207.88
7/11/2019,207.87,207.87
7/10/2019,207.86,207.86
7/9/2019,207.82,207.82
7/8/2019,207.81,207.81
7/5/2019,207.78,207.78
7/3/2019,207.77,207.77
7/2/2019,207.77,207.77
7/1/2019,207.75,207.75
6/28/2019,207.75,207.75
6/27/2019,207.71,207.71
6/26/2019,207.7,207.7
6/25/2019,207.69,207.69
6/24/2019,207.69,207.69
6/21/2019,207.65,207.65
6/20/2019,207.64,207.64
6/19/2019,207.6,207.6
6/18/2019,207.56,207.56
6/17/2019,207.55,207.55
6/14/2019,207.52,207.52
6/13/2019,207.51,207.51
6/12/2019,207.48,207.48
6/11/2019,207.45,207.45
6/10/2019,207.44,207.44
6/7/2019,207.41,207.41
6/6/2019,207.38,207.38
6/5/2019,207.35,207.35
6/4/2019,207.32,207.32
6/3/2019,207.3,207.3
5/31/2019,207.24,207.24
5/30/2019,207.22,207.22
5/29/2019,207.21,207.21
5/28/2019,207.2,207.2
5/24/2019,207.14,207.14
5/23/2019,207.13,207.13
5/22/2019,207.11,207.11
5/21/2019,207.09,207.09
5/20/2019,207.07,207.07
5/17/2019,207.03,207.03
5/16/2019,207.02,207.02
5/15/2019,207,207
5/14/2019,206.98,206.98
5/13/2019,206.97,206.97
5/10/2019,206.92,206.92
5/9/2019,206.91,206.91
5/8/2019,206.89,206.89
5/7/2019,206.88,206.88
5/6/2019,206.86,206.86
5/3/2019,206.82,206.82
5/2/2019,206.81,206.81
5/1/2019,206.8,206.8
4/30/2019,206.78,206.78
4/29/2019,206.76,206.76
4/26/2019,206.72,206.72
4/25/2019,206.71,206.71
4/24/2019,206.69,206.69
4/23/2019,206.68,206.68
4/22/2019,206.66,206.66
4/18/2019,206.61,206.61
4/17/2019,206.59,206.59
4/16/2019,206.58,206.58
4/15/2019,206.57,206.57
4/12/2019,206.53,206.53
4/11/2019,206.52,206.52
4/10/2019,206.51,206.51
4/9/2019,206.49,206.49
4/8/2019,206.48,206.48
4/5/2019,206.44,206.44
4/4/2019,206.43,206.43
4/3/2019,206.41,206.41
4/2/2019,206.4,206.4
4/1/2019,206.39,206.39
3/29/2019,206.38,206.38
3/28/2019,206.33,206.33
3/27/2019,206.31,206.31
3/26/2019,206.29,206.29
3/25/2019,206.27,206.27
3/22/2019,206.23,206.23
3/21/2019,206.21,206.21
3/20/2019,206.2,206.2
3/19/2019,206.18,206.18
3/18/2019,206.17,206.17
3/15/2019,206.12,206.12
3/14/2019,206.11,206.11
3/13/2019,206.1,206.1
3/12/2019,206.08,206.08
3/11/2019,206.07,206.07
3/8/2019,206.03,206.03
3/7/2019,206.01,206.01
3/6/2019,206,206
3/5/2019,205.98,205.98
3/4/2019,205.97,205.97
3/1/2019,205.93,205.93
2/28/2019,205.91,205.91
2/27/2019,205.9,205.9
2/26/2019,205.89,205.89
2/25/2019,205.87,205.87
2/22/2019,205.83,205.83
2/21/2019,205.82,205.82
2/20/2019,205.81,205.81
2/19/2019,205.79,205.79
2/15/2019,205.74,205.74
2/14/2019,205.73,205.73
2/13/2019,205.71,205.71
2/12/2019,205.69,205.69
2/11/2019,205.68,205.68
2/8/2019,205.65,205.65
2/7/2019,205.64,205.64
2/6/2019,205.62,205.62
2/5/2019,205.61,205.61
2/4/2019,205.59,205.59
2/1/2019,205.55,205.55
1/31/2019,205.54,205.54
1/30/2019,205.52,205.52
1/29/2019,205.51,205.51
1/28/2019,205.49,205.49
1/25/2019,205.45,205.45
1/24/2019,205.44,205.44
1/23/2019,205.43,205.43
1/22/2019,205.41,205.41
1/18/2019,205.35,205.35
1/17/2019,205.34,205.34
1/16/2019,205.33,205.33
1/15/2019,205.31,205.31
1/14/2019,205.29,205.29
1/11/2019,205.25,205.25
1/10/2019,205.24,205.24
1/9/2019,205.23,205.23
1/8/2019,205.21,205.21
1/7/2019,205.2,205.2
1/4/2019,205.17,205.17
1/3/2019,205.17,205.17
1/2/2019,205.14,205.14
12/31/2018,205.1,205.1
12/28/2018,205.06,205.06
12/27/2018,205.05,205.05
12/26/2018,205.03,205.03
12/24/2018,205,205
12/21/2018,204.95,204.95
12/20/2018,204.94,204.94
12/19/2018,204.93,204.93
12/18/2018,204.92,204.92
12/17/2018,204.9,204.9
12/14/2018,204.85,204.85
12/13/2018,204.84,204.84
12/12/2018,204.83,204.83
12/11/2018,204.82,204.82
12/10/2018,204.81,204.81
12/7/2018,204.77,204.77
12/6/2018,204.75,204.75
12/4/2018,204.71,204.71
12/3/2018,204.7,204.7
11/30/2018,204.67,204.67
11/29/2018,204.66,204.66
11/28/2018,204.65,204.65
11/27/2018,204.63,204.63
11/26/2018,204.62,204.62
11/23/2018,204.58,204.58
11/21/2018,204.55,204.55
11/20/2018,204.54,204.54
11/19/2018,204.53,204.53
11/16/2018,204.5,204.5
11/15/2018,204.48,204.48
11/14/2018,204.46,204.46
11/13/2018,204.45,204.45
11/9/2018,204.4,204.4
11/8/2018,204.38,204.38
11/7/2018,204.37,204.37
11/6/2018,204.36,204.36
11/5/2018,204.35,204.35
11/2/2018,204.31,204.31
11/1/2018,204.3,204.3
10/31/2018,204.29,204.29
10/30/2018,204.27,204.27
10/29/2018,204.26,204.26
10/26/2018,204.22,204.22
10/25/2018,204.21,204.21
10/24/2018,204.2,204.2
10/23/2018,204.18,204.18
10/22/2018,204.17,204.17
10/19/2018,204.13,204.13
10/18/2018,204.12,204.12
10/17/2018,204.11,204.11
10/16/2018,204.1,204.1
10/15/2018,204.08,204.08
10/12/2018,204.06,204.06
10/11/2018,204.04,204.04
10/10/2018,204.02,204.02
10/9/2018,204.01,204.01
10/5/2018,203.97,203.97
10/4/2018,203.96,203.96
10/3/2018,203.95,203.95
10/2/2018,203.94,203.94
10/1/2018,203.93,203.93
9/28/2018,203.92,203.92
9/27/2018,203.88,203.88
9/26/2018,203.87,203.87
9/25/2018,203.85,203.85
9/24/2018,203.84,203.84
9/21/2018,203.81,203.81
9/20/2018,203.8,203.8
9/19/2018,203.79,203.79
9/18/2018,203.78,203.78
9/17/2018,203.77,203.77
9/14/2018,203.74,203.74
9/13/2018,203.73,203.73
9/12/2018,203.72,203.72
9/11/2018,203.7,203.7
9/10/2018,203.69,203.69
9/7/2018,203.66,203.66
9/6/2018,203.65,203.65
9/5/2018,203.64,203.64
9/4/2018,203.63,203.63
9/3/2018,203.59,203.59
8/31/2018,203.59,203.59
8/30/2018,203.58,203.58
8/29/2018,203.57,203.57
8/28/2018,203.56,203.56
8/27/2018,203.55,203.55
8/24/2018,203.52,203.52
8/23/2018,203.51,203.51
8/22/2018,203.5,203.5
8/21/2018,203.49,203.49
8/20/2018,203.48,203.48
8/17/2018,203.44,203.44
8/16/2018,203.43,203.43
8/15/2018,203.42,203.42
8/14/2018,203.4,203.4
8/13/2018,203.4,203.4
8/10/2018,203.36,203.36
8/9/2018,203.35,203.35
8/8/2018,203.34,203.34
8/7/2018,203.33,203.33
8/6/2018,203.32,203.32
8/3/2018,203.29,203.29
8/2/2018,203.28,203.28
8/1/2018,203.26,203.26
7/31/2018,203.25,203.25
7/30/2018,203.24,203.24
7/27/2018,203.21,203.21
7/26/2018,203.2,203.2
7/25/2018,203.19,203.19
7/24/2018,203.18,203.18
7/23/2018,203.17,203.17
7/20/2018,203.14,203.14
7/19/2018,203.12,203.12
7/18/2018,203.11,203.11
7/17/2018,203.09,203.09
7/16/2018,203.09,203.09
7/13/2018,203.06,203.06
7/12/2018,203.05,203.05
7/11/2018,203.05,203.05
7/10/2018,203.03,203.03
7/9/2018,203.02,203.02
7/6/2018,203,203
7/5/2018,202.98,202.98
7/3/2018,202.95,202.95
7/2/2018,202.94,202.94
6/29/2018,202.92,202.92
6/28/2018,202.91,202.91
6/27/2018,202.9,202.9
6/26/2018,202.88,202.88
6/25/2018,202.87,202.87
6/22/2018,202.84,202.84
6/21/2018,202.82,202.82
6/20/2018,202.81,202.81
6/19/2018,202.79,202.79
6/18/2018,202.78,202.78
6/15/2018,202.75,202.75
6/14/2018,202.74,202.74
6/13/2018,202.73,202.73
6/12/2018,202.72,202.72
6/11/2018,202.71,202.71
6/8/2018,202.67,202.67
6/7/2018,202.66,202.66
6/6/2018,202.65,202.65
6/5/2018,202.64,202.64
6/4/2018,202.63,202.63
6/1/2018,202.61,202.61
5/31/2018,202.6,202.6
5/30/2018,202.6,202.6
5/29/2018,202.59,202.59
5/25/2018,202.54,202.54
5/24/2018,202.53,202.53
5/23/2018,202.51,202.51
5/22/2018,202.49,202.49
5/21/2018,202.48,202.48
5/18/2018,202.45,202.45
5/17/2018,202.44,202.44
5/16/2018,202.44,202.44
5/15/2018,202.43,202.43
5/14/2018,202.42,202.42
5/11/2018,202.39,202.39
5/10/2018,202.38,202.38
5/9/2018,202.37,202.37
5/8/2018,202.37,202.37
5/7/2018,202.36,202.36
5/4/2018,202.34,202.34
5/3/2018,202.33,202.33
5/2/2018,202.31,202.31
5/1/2018,202.3,202.3
4/30/2018,202.29,202.29
4/27/2018,202.26,202.26
4/26/2018,202.25,202.25
4/25/2018,202.24,202.24
4/24/2018,202.22,202.22
4/23/2018,202.21,202.21
4/20/2018,202.19,202.19
4/19/2018,202.18,202.18
4/18/2018,202.18,202.18
4/17/2018,202.18,202.18
4/16/2018,202.18,202.18
4/13/2018,202.15,202.15
4/12/2018,202.14,202.14
4/11/2018,202.14,202.14
4/10/2018,202.12,202.12
4/9/2018,202.12,202.12
4/6/2018,202.09,202.09
4/5/2018,202.07,202.07
4/4/2018,202.07,202.07
4/3/2018,202.05,202.05
4/2/2018,202.03,202.03
3/30/2018,202.01,202.01
3/29/2018,202.01,202.01
3/28/2018,201.98,201.98
3/27/2018,201.97,201.97
3/26/2018,201.95,201.95
3/23/2018,201.93,201.93
3/22/2018,201.92,201.92
3/21/2018,201.9,201.9
3/20/2018,201.88,201.88
3/19/2018,201.86,201.86
3/16/2018,201.84,201.84
3/15/2018,201.83,201.83
3/14/2018,201.83,201.83
3/13/2018,201.83,201.83
3/12/2018,201.83,201.83
3/9/2018,201.81,201.81
3/8/2018,201.8,201.8
3/7/2018,201.79,201.79
3/6/2018,201.79,201.79
3/5/2018,201.78,201.78
3/2/2018,201.76,201.76
3/1/2018,201.76,201.76
2/28/2018,201.74,201.74
2/27/2018,201.73,201.73
2/26/2018,201.72,201.72
2/23/2018,201.69,201.69
2/22/2018,201.69,201.69
2/21/2018,201.67,201.67
2/20/2018,201.66,201.66
2/16/2018,201.63,201.63
2/15/2018,201.63,201.63
2/14/2018,201.63,201.63
2/13/2018,201.62,201.62
2/12/2018,201.61,201.61
2/9/2018,201.61,201.61
2/8/2018,201.6,201.6
2/7/2018,201.6,201.6
2/6/2018,201.61,201.61
2/5/2018,201.61,201.61
2/2/2018,201.59,201.59
2/1/2018,201.58,201.58
1/31/2018,201.58,201.58
1/30/2018,201.57,201.57
1/29/2018,201.57,201.57
1/26/2018,201.55,201.55
1/25/2018,201.54,201.54
1/24/2018,201.53,201.53
1/23/2018,201.52,201.52
1/22/2018,201.51,201.51
1/19/2018,201.48,201.48
1/18/2018,201.48,201.48
1/17/2018,201.46,201.46
1/16/2018,201.46,201.46
