DATE,y2_diff_ewm,y10_diff_ewm,slope_diff_ewm
2020-08-04,-0.003110050055514882,-0.005339656816000802,0.00016876291365300894
2020-08-05,-0.003009072261510641,-0.004192241011609221,0.000495177260392173
2020-08-06,-0.002911373036886299,-0.004056126401963068,0.0004897590150306698
2020-08-07,-0.002167481502802935,-0.0032750667620868746,0.0004844000562825576
2020-08-10,-0.001772425018563476,-0.002519366739584227,0.0005885200540710941
2020-08-11,-0.0010655131009887928,-0.0008141563084984412,0.0009103414048046926
2020-08-12,-0.0010309177856401936,0.0008356889726474774,0.0014474820133426071
2020-08-13,-0.0009974457186523685,0.0014579200675205873,0.0016504842563086878
2020-08-14,-0.001614424859670936,0.001410583995873866,0.001851265242263785
2020-08-17,-0.0015620073557706048,0.0007154204127630098,0.0016121680017158182
2020-08-18,-0.0015112917549961343,4.282755483072549e-05,0.0013756869707925055
2020-08-19,-0.0014622227995799032,0.0003661192350562861,0.0014700544787625734
2020-08-20,-0.0017394292406368124,-0.0006198146496374391,0.0012351284585357086
2020-08-21,-0.0007089064225265437,-0.000924372585079959,0.0007839323690292955
2020-08-24,-0.0013352539213162848,-0.0005696776365000552,0.0011036155119860179
2020-08-25,-0.0009672183865110615,0.0007475476422161501,0.0014198006718061462
2020-08-26,-0.0006111323109609713,0.0007232760998047335,0.0012948448489755505
2020-08-27,-0.0005912899317374845,0.0023232036850133215,0.0018277782085755591
2020-08-28,-0.0012214562287994075,0.002247773393234198,0.0020266192384556705
2020-08-31,-0.0011817977174393762,0.0015254277593523967,0.0017856032688939052
2020-09-01,-0.0014681090621706798,0.00017717097397160369,0.0014378041851115329
2020-09-02,-0.0010957599572279555,-0.0004779458819726138,0.0010938107299861507
2020-09-03,-0.001384864795013112,-0.0014364744735063872,0.0008630015808470009
2020-09-04,-0.001015218483373076,0.0015323052306939538,0.0017289211391648977
2020-09-08,-0.00098225614480828,0.0005085073608115287,0.0013817422730521343
2020-09-09,-0.0009503640347523763,0.001141361460720638,0.0015854638423511993
2020-09-10,-0.0009195074047891081,0.000130256839746415,0.0012398546905512853
2020-09-11,-0.0012143348494825783,-0.00019865458293633436,0.001226288161020634
2020-09-14,-0.0008502253418823364,0.0001324775928207713,0.00121287007688839
2020-09-15,-0.0008226200371775007,0.00012817628099644478,0.001199598813860274
2020-09-16,-0.0007959110276197371,0.0004486968398781495,0.0012958930840543529
2020-09-17,-0.001094751426860787,0.0004341284515053558,0.001391133699275656
2020-09-18,-0.0007345245803111005,0.0007447152875538847,0.0013759118700111992
2020-09-21,-0.0007106758735579141,7.117127713877544e-05,0.0011420159612090465
2020-09-22,-0.0010122837066585935,6.886047234989619e-05,0.0012389403048116523
2020-09-23,-0.0006547344403130615,6.662469528269031e-05,0.0011159634618796317
2020-09-24,-0.0006334763774969412,-0.0002602207048406111,0.0009943322354814986
2020-09-25,-0.0012622729556946571,-0.0005764540161242619,0.0010928725391167987
2020-09-28,-0.0005719247682836914,-0.00023305536469686236,0.000971493974331304
2020-09-29,-0.0015274020325226384,-0.0005501706862607742,0.0011797044935870943
2020-09-30,-0.0008284455755254661,0.00044173902171365395,0.0012762164480675136
2020-10-01,-0.0004768652063373183,0.00010271432656093437,0.0010434114097489563
