Security,LT01TRUU Index,
Start Date,1/31/1992 0:00,
End Date,5/21/2025 0:00,
Period,D,
,,
Date,PX_LAST,TOT_RETURN_INDEX_GROSS_DVDS
3/30/1999,150.5,150.5
3/29/1999,150.36,150.36
3/26/1999,150.34,150.34
3/25/1999,150.25,150.25
3/24/1999,150.33,150.33
3/23/1999,150.27,150.27
3/22/1999,150.14,150.14
3/19/1999,150.16,150.16
3/18/1999,150.26,150.26
3/17/1999,150.18,150.18
3/16/1999,150.23,150.23
3/15/1999,150.18,150.18
3/12/1999,150.06,150.06
3/11/1999,149.94,149.94
3/10/1999,149.93,149.93
3/9/1999,149.93,149.93
3/8/1999,149.68,149.68
3/5/1999,149.56,149.56
3/4/1999,149.38,149.38
3/3/1999,149.41,149.41
3/2/1999,149.4,149.4
3/1/1999,149.3,149.3
2/26/1999,149.46,149.46
2/25/1999,149.38,149.38
2/24/1999,149.55,149.55
2/23/1999,149.74,149.74
2/22/1999,149.89,149.89
2/19/1999,149.75,149.75
2/18/1999,149.78,149.78
2/17/1999,149.83,149.83
2/16/1999,149.7,149.7
2/12/1999,149.61,149.61
2/11/1999,149.87,149.87
2/10/1999,149.91,149.91
2/9/1999,149.88,149.88
2/8/1999,149.83,149.83
2/5/1999,149.74,149.74
2/4/1999,149.81,149.81
2/3/1999,149.92,149.92
2/2/1999,149.94,149.94
2/1/1999,150.06,150.06
1/29/1999,150.2,150.2
1/28/1999,150.11,150.11
1/27/1999,150.11,150.11
1/26/1999,150.07,150.07
1/25/1999,150.11,150.11
1/22/1999,150.05,150.05
1/21/1999,149.95,149.95
1/20/1999,149.82,149.82
1/19/1999,149.87,149.87
1/15/1999,149.87,149.87
1/14/1999,150.08,150.08
1/13/1999,149.78,149.78
1/12/1999,149.57,149.57
1/11/1999,149.42,149.42
1/8/1999,149.42,149.42
1/7/1999,149.6,149.6
1/6/1999,149.59,149.59
1/5/1999,149.56,149.56
1/4/1999,149.65,149.65
12/31/1998,149.64,149.64
12/30/1998,149.59,149.59
12/29/1998,149.4,149.4
12/28/1998,149.26,149.26
12/24/1998,149.05,149.05
12/23/1998,149.19,149.19
12/22/1998,149.44,149.44
12/21/1998,149.46,149.46
12/18/1998,149.55,149.55
12/17/1998,149.64,149.64
12/16/1998,149.66,149.66
12/15/1998,149.5,149.5
12/14/1998,149.6,149.6
12/11/1998,149.43,149.43
12/10/1998,149.6,149.6
12/9/1998,149.5,149.5
12/8/1998,149.4,149.4
12/7/1998,149.18,149.18
12/4/1998,149.32,149.32
12/3/1998,149.56,149.56
12/2/1998,149.59,149.59
12/1/1998,149.34,149.34
11/30/1998,149.08,149.08
11/27/1998,148.82,148.82
11/25/1998,148.73,148.73
11/24/1998,148.71,148.71
11/23/1998,148.82,148.82
11/20/1998,148.7,148.7
11/19/1998,148.66,148.66
11/18/1998,148.7,148.7
11/17/1998,148.79,148.79
11/16/1998,148.7,148.7
11/13/1998,148.67,148.67
11/12/1998,148.77,148.77
11/10/1998,148.57,148.57
11/9/1998,148.43,148.43
11/6/1998,148.3,148.3
11/5/1998,148.57,148.57
11/4/1998,148.63,148.63
11/3/1998,149.01,149.01
11/2/1998,148.97,148.97
10/30/1998,149.27,149.27
10/29/1998,149.51,149.51
10/28/1998,149.46,149.46
10/27/1998,149.42,149.42
10/26/1998,149.1,149.1
10/23/1998,149.18,149.18
10/22/1998,149.26,149.26
10/21/1998,149.34,149.34
10/20/1998,149.48,149.48
10/19/1998,149.63,149.63
10/16/1998,149.63,149.63
10/15/1998,148.9,148.9
10/14/1998,149.01,149.01
10/13/1998,148.86,148.86
10/9/1998,148.66,148.66
10/8/1998,148.97,148.97
10/7/1998,149.02,149.02
10/6/1998,149.07,149.07
10/5/1998,149.26,149.26
10/2/1998,148.88,148.88
10/1/1998,148.91,148.91
9/30/1998,148.53,148.53
9/29/1998,148.16,148.16
9/28/1998,148.16,148.16
9/25/1998,148.1,148.1
9/24/1998,148.05,148.05
9/23/1998,147.82,147.82
9/22/1998,147.54,147.54
9/21/1998,147.59,147.59
9/18/1998,147.59,147.59
9/17/1998,147.44,147.44
9/16/1998,147.29,147.29
9/15/1998,147.29,147.29
9/14/1998,147.3,147.3
9/11/1998,147.29,147.29
9/10/1998,147.54,147.54
9/9/1998,146.99,146.99
9/8/1998,146.7,146.7
9/4/1998,146.54,146.54
9/3/1998,146.55,146.55
9/2/1998,146.45,146.45
9/1/1998,146.6,146.6
8/31/1998,146.5,146.5
8/28/1998,146.4,146.4
8/27/1998,146.3,146.3
8/26/1998,146.05,146.05
8/25/1998,145.92,145.92
8/24/1998,145.82,145.82
8/21/1998,145.66,145.66
8/20/1998,145.5,145.5
8/19/1998,145.44,145.44
8/18/1998,145.4,145.4
8/17/1998,145.43,145.43
8/14/1998,145.33,145.33
8/13/1998,145.25,145.25
8/12/1998,145.32,145.32
8/11/1998,145.34,145.34
8/10/1998,145.23,145.23
8/7/1998,145.2,145.2
8/6/1998,145.06,145.06
8/5/1998,145.04,145.04
8/4/1998,144.95,144.95
8/3/1998,144.84,144.84
7/31/1998,144.7,144.7
7/30/1998,144.68,144.68
7/29/1998,144.66,144.66
7/28/1998,144.7,144.7
7/27/1998,144.67,144.67
7/24/1998,144.59,144.59
7/23/1998,144.58,144.58
7/22/1998,144.53,144.53
7/21/1998,144.54,144.54
7/20/1998,144.52,144.52
7/17/1998,144.42,144.42
7/16/1998,144.4,144.4
7/15/1998,144.43,144.43
7/14/1998,144.38,144.38
7/13/1998,144.39,144.39
7/10/1998,144.39,144.39
7/9/1998,144.37,144.37
7/8/1998,144.29,144.29
7/7/1998,144.28,144.28
7/6/1998,144.3,144.3
7/2/1998,144.16,144.16
7/1/1998,144.11,144.11
6/30/1998,144.02,144.02
6/29/1998,143.93,143.93
6/26/1998,143.86,143.86
6/25/1998,143.83,143.83
6/24/1998,143.85,143.85
6/23/1998,143.83,143.83
6/22/1998,143.82,143.82
6/19/1998,143.73,143.73
6/18/1998,143.67,143.67
6/17/1998,143.61,143.61
6/16/1998,143.74,143.74
6/15/1998,143.89,143.89
6/12/1998,143.8,143.8
6/11/1998,143.73,143.73
6/10/1998,143.47,143.47
6/9/1998,143.35,143.35
6/8/1998,143.34,143.34
6/5/1998,143.27,143.27
6/4/1998,143.27,143.27
6/3/1998,143.32,143.32
6/2/1998,143.33,143.33
6/1/1998,143.35,143.35
5/29/1998,143.28,143.28
5/28/1998,143.16,143.16
5/27/1998,143.19,143.19
5/26/1998,143.06,143.06
5/22/1998,142.91,142.91
5/21/1998,142.89,142.89
5/20/1998,143,143
5/19/1998,142.93,142.93
5/18/1998,142.92,142.92
5/15/1998,142.77,142.77
5/14/1998,142.74,142.74
5/13/1998,142.78,142.78
5/12/1998,142.75,142.75
5/11/1998,142.59,142.59
5/8/1998,142.65,142.65
5/7/1998,142.73,142.73
5/6/1998,142.72,142.72
5/5/1998,142.57,142.57
5/4/1998,142.58,142.58
5/1/1998,142.53,142.53
4/30/1998,142.52,142.52
4/29/1998,142.22,142.22
4/28/1998,142.22,142.22
4/27/1998,142.2,142.2
4/24/1998,142.38,142.38
4/23/1998,142.33,142.33
4/22/1998,142.32,142.32
4/21/1998,142.28,142.28
4/20/1998,142.35,142.35
4/17/1998,142.37,142.37
4/16/1998,142.35,142.35
4/15/1998,142.27,142.27
4/14/1998,142.2,142.2
4/13/1998,142.13,142.13
4/9/1998,142.23,142.23
4/8/1998,142.25,142.25
4/7/1998,142.29,142.29
4/6/1998,142.29,142.29
4/3/1998,142.32,142.32
4/2/1998,142.06,142.06
4/1/1998,141.93,141.93
3/31/1998,141.83,141.83
3/30/1998,141.69,141.69
3/27/1998,141.64,141.64
3/26/1998,141.67,141.67
3/25/1998,141.74,141.74
3/24/1998,141.86,141.86
3/23/1998,141.85,141.85
3/20/1998,141.79,141.79
3/19/1998,141.75,141.75
3/18/1998,141.77,141.77
3/17/1998,141.78,141.78
3/16/1998,141.81,141.81
3/13/1998,141.69,141.69
3/12/1998,141.7,141.7
3/11/1998,141.58,141.58
3/10/1998,141.51,141.51
3/9/1998,141.48,141.48
3/6/1998,141.33,141.33
3/5/1998,141.24,141.24
3/4/1998,141.19,141.19
3/3/1998,141.16,141.16
3/2/1998,141.22,141.22
2/27/1998,141.29,141.29
2/26/1998,141.18,141.18
2/25/1998,141.21,141.21
2/24/1998,141.12,141.12
2/23/1998,141.37,141.37
2/20/1998,141.42,141.42
2/19/1998,141.44,141.44
2/18/1998,141.47,141.47
2/17/1998,141.51,141.51
2/13/1998,141.37,141.37
2/12/1998,141.29,141.29
2/11/1998,141.25,141.25
2/10/1998,141.19,141.19
2/9/1998,141.16,141.16
2/6/1998,141.17,141.17
2/5/1998,141.21,141.21
2/4/1998,141.26,141.26
2/3/1998,141.21,141.21
2/2/1998,141.16,141.16
1/30/1998,141.18,141.18
1/29/1998,141.08,141.08
1/28/1998,140.83,140.83
1/27/1998,140.81,140.81
1/26/1998,140.97,140.97
1/23/1998,140.85,140.85
1/22/1998,141.08,141.08
1/21/1998,140.99,140.99
1/20/1998,140.91,140.91
1/16/1998,140.85,140.85
1/15/1998,140.95,140.95
1/14/1998,140.95,140.95
1/13/1998,141.01,141.01
1/12/1998,141.09,141.09
1/9/1998,141.09,141.09
1/8/1998,140.78,140.78
1/7/1998,140.5,140.5
1/6/1998,140.5,140.5
1/5/1998,140.38,140.38
1/2/1998,139.98,139.98
12/31/1997,139.82,139.82
12/30/1997,139.66,139.66
12/29/1997,139.66,139.66
12/26/1997,139.6,139.6
12/24/1997,139.57,139.57
12/23/1997,139.55,139.55
12/22/1997,139.53,139.53
12/19/1997,139.54,139.54
12/18/1997,139.48,139.48
12/17/1997,139.41,139.41
12/16/1997,139.44,139.44
12/15/1997,139.41,139.41
12/12/1997,139.44,139.44
12/11/1997,139.3,139.3
12/10/1997,139.15,139.15
12/9/1997,138.97,138.97
12/8/1997,138.89,138.89
12/5/1997,138.94,138.94
12/4/1997,139.08,139.08
12/3/1997,138.99,138.99
12/2/1997,138.89,138.89
12/1/1997,138.88,138.88
11/28/1997,138.88,138.88
11/26/1997,138.83,138.83
11/25/1997,138.86,138.86
11/24/1997,138.86,138.86
11/21/1997,138.9,138.9
11/20/1997,138.77,138.77
11/19/1997,138.81,138.81
11/18/1997,138.75,138.75
11/17/1997,138.76,138.76
11/14/1997,138.69,138.69
11/13/1997,138.65,138.65
11/12/1997,138.6,138.6
11/10/1997,138.5,138.5
11/7/1997,138.47,138.47
11/6/1997,138.47,138.47
11/5/1997,138.4,138.4
11/4/1997,138.37,138.37
11/3/1997,138.43,138.43
10/31/1997,138.53,138.53
10/30/1997,138.5,138.5
10/29/1997,138.4,138.4
10/28/1997,138.25,138.25
10/27/1997,138.48,138.48
10/24/1997,138.06,138.06
10/23/1997,138.02,138.02
10/22/1997,137.77,137.77
10/21/1997,137.74,137.74
10/20/1997,137.75,137.75
10/17/1997,137.67,137.67
10/16/1997,137.8,137.8
10/15/1997,137.77,137.77
10/14/1997,137.82,137.82
10/10/1997,137.61,137.61
10/9/1997,137.7,137.7
10/8/1997,137.72,137.72
10/7/1997,137.96,137.96
10/6/1997,137.91,137.91
10/3/1997,137.76,137.76
10/2/1997,137.69,137.69
10/1/1997,137.63,137.63
9/30/1997,137.5,137.5
9/29/1997,137.5,137.5
9/26/1997,137.42,137.42
9/25/1997,137.31,137.31
9/24/1997,137.43,137.43
9/23/1997,137.34,137.34
9/22/1997,137.4,137.4
9/19/1997,137.27,137.27
9/18/1997,137.25,137.25
9/17/1997,137.27,137.27
9/16/1997,137.23,137.23
9/15/1997,136.94,136.94
9/12/1997,136.85,136.85
9/11/1997,136.66,136.66
9/10/1997,136.66,136.66
9/9/1997,136.67,136.67
9/8/1997,136.65,136.65
9/5/1997,136.59,136.59
9/4/1997,136.56,136.56
9/3/1997,136.57,136.57
9/2/1997,136.58,136.58
8/29/1997,136.46,136.46
8/28/1997,136.47,136.47
8/27/1997,136.31,136.31
8/26/1997,136.31,136.31
8/25/1997,136.29,136.29
8/22/1997,136.3,136.3
8/21/1997,136.31,136.31
8/20/1997,136.39,136.39
8/19/1997,136.46,136.46
8/18/1997,136.49,136.49
8/15/1997,136.32,136.32
8/14/1997,136.22,136.22
8/13/1997,136.08,136.08
8/12/1997,135.97,135.97
8/11/1997,135.96,135.96
8/8/1997,135.85,135.85
8/7/1997,136.03,136.03
8/6/1997,136.05,136.05
8/5/1997,135.99,135.99
8/4/1997,136.01,136.01
8/1/1997,136.01,136.01
7/31/1997,136.34,136.34
7/30/1997,136.25,136.25
7/29/1997,136.17,136.17
7/28/1997,136.04,136.04
7/25/1997,135.91,135.91
7/24/1997,135.94,135.94
7/23/1997,135.92,135.92
7/22/1997,135.87,135.87
7/21/1997,135.66,135.66
7/18/1997,135.66,135.66
7/17/1997,135.7,135.7
7/16/1997,135.67,135.67
7/15/1997,135.55,135.55
7/14/1997,135.51,135.51
7/11/1997,135.52,135.52
7/10/1997,135.49,135.49
7/9/1997,135.48,135.48
7/8/1997,135.41,135.41
7/7/1997,135.4,135.4
7/3/1997,135.26,135.26
7/2/1997,135.02,135.02
7/1/1997,134.97,134.97
6/30/1997,134.84,134.84
6/27/1997,134.88,134.88
6/26/1997,134.81,134.81
6/25/1997,134.83,134.83
6/24/1997,134.82,134.82
6/23/1997,134.8,134.8
6/20/1997,134.79,134.79
6/19/1997,134.74,134.74
6/18/1997,134.73,134.73
6/17/1997,134.66,134.66
6/16/1997,134.7,134.7
6/13/1997,134.6,134.6
6/12/1997,134.5,134.5
6/11/1997,134.23,134.23
6/10/1997,134.22,134.22
6/9/1997,134.24,134.24
6/6/1997,134.28,134.28
6/5/1997,134.05,134.05
6/4/1997,134.03,134.03
6/3/1997,134.02,134.02
6/2/1997,133.94,133.94
5/30/1997,133.92,133.92
5/29/1997,133.71,133.71
5/28/1997,133.59,133.59
5/27/1997,133.62,133.62
5/22/1997,133.58,133.58
5/21/1997,133.59,133.59
5/20/1997,133.58,133.58
5/19/1997,133.46,133.46
4/30/1997,132.99,132.99
3/31/1997,131.92,131.92
2/28/1997,132.02,132.02
1/31/1997,131.71,131.71
12/31/1996,131.09,131.09
11/29/1996,131.07,131.07
10/31/1996,130.11,130.11
9/30/1996,128.66,128.66
8/30/1996,127.5,127.5
7/31/1996,127.04,127.04
6/28/1996,126.55,126.55
5/31/1996,125.64,125.64
4/30/1996,125.36,125.36
3/29/1996,125.24,125.24
2/29/1996,125.35,125.35
1/31/1996,125.85,125.85
12/29/1995,124.78,124.78
11/30/1995,123.84,123.84
10/31/1995,122.79,122.79
9/29/1995,121.77,121.77
8/31/1995,121.18,121.18
7/31/1995,120.47,120.47
6/30/1995,120,120
5/31/1995,119.35,119.35
4/28/1995,117.33,117.33
3/31/1995,116.3,116.3
2/28/1995,115.64,115.64
1/31/1995,114.09,114.09
12/30/1994,112.56,112.56
11/30/1994,112.34,112.34
10/31/1994,112.81,112.81
9/30/1994,112.55,112.55
8/31/1994,112.81,112.81
7/29/1994,112.44,112.44
6/30/1994,111.45,111.45
5/31/1994,111.17,111.17
4/29/1994,111.01,111.01
3/31/1994,111.44,111.44
2/28/1994,112,112
1/31/1994,112.69,112.69
12/31/1993,111.99,111.99
11/30/1993,111.55,111.55
10/29/1993,111.53,111.53
9/30/1993,111.28,111.28
8/31/1993,110.93,110.93
7/30/1993,110.01,110.01
6/30/1993,109.78,109.78
5/28/1993,108.95,108.95
4/30/1993,109.23,109.23
3/31/1993,108.57,108.57
2/26/1993,108.25,108.25
1/29/1993,107.38,107.38
12/31/1992,106.27,106.27
11/30/1992,105.27,105.27
10/30/1992,105.44,105.44
9/30/1992,106.06,106.06
8/31/1992,105.06,105.06
7/31/1992,104.2,104.2
6/30/1992,103,103
5/29/1992,101.97,101.97
4/30/1992,101.03,101.03
3/31/1992,100.12,100.12
2/28/1992,100.16,100.16
1/31/1992,99.85,99.85
